#TYPE System.Diagnostics.EventLogEntry#System/VDS Basic Provider/3254779905
"EventID","MachineName","Data","Index","Category","CategoryNumber","EntryType","Message","Source","ReplacementStrings","InstanceId","TimeGenerated","TimeWritten","UserName","Site","Container"
"24","DESKTOP-KBJ23GV","System.Byte[]","1311","(1017)","1017","Information","NIC /DEVICE/{E9A8A2F4-504E-44B5-B832-A9AF8E3A9BC7} (Friendly Name: Realtek PCIe GBE Family Controller) is no longer operational.","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","24","4/27/2020 8:40:59 AM","4/27/2020 8:40:59 AM",,,
"266","DESKTOP-KBJ23GV","System.Byte[]","1310","(0)","0","Information","Traffic flow has been restarted on external NIC Realtek PCIe GBE Family Controller of switch external.","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","266","4/27/2020 8:40:59 AM","4/27/2020 8:40:59 AM","NT AUTHORITY\SYSTEM",,
"24","DESKTOP-KBJ23GV","System.Byte[]","1309","(1017)","1017","Information","NIC /DEVICE/{E9A8A2F4-504E-44B5-B832-A9AF8E3A9BC7} (Friendly Name: Realtek PCIe GBE Family Controller) is no longer operational.","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","24","4/27/2020 8:40:59 AM","4/27/2020 8:40:59 AM",,,
"17","DESKTOP-KBJ23GV","System.Byte[]","1308","(1012)","1012","Information","Protocol NIC /DEVICE/{E9A8A2F4-504E-44B5-B832-A9AF8E3A9BC7} (Friendly Name: Realtek PCIe GBE Family Controller) successfully bound to port F1FEF9BF-9E80-4693-9DF6-B2444DDF11DE (Friendly Name: external_External) on switch 3026F317-F4F0-41DB-ABFA-35C23DA8E843(Friendly Name: external).","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","17","4/27/2020 8:40:59 AM","4/27/2020 8:40:59 AM","NT AUTHORITY\SYSTEM",,
"232","DESKTOP-KBJ23GV","System.Byte[]","1307","(0)","0","Information","NIC /DEVICE/{E9A8A2F4-504E-44B5-B832-A9AF8E3A9BC7} (Friendly Name: Realtek PCIe GBE Family Controller) successfully connected to port F1FEF9BF-9E80-4693-9DF6-B2444DDF11DE (Friendly Name: external_External) on switch 3026F317-F4F0-41DB-ABFA-35C23DA8E843(Friendly Name: external).","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","232","4/27/2020 8:40:59 AM","4/27/2020 8:40:59 AM","NT AUTHORITY\SYSTEM",,
"22","DESKTOP-KBJ23GV","System.Byte[]","1306","(1015)","1015","Warning","Media disconnected on NIC /DEVICE/{E9A8A2F4-504E-44B5-B832-A9AF8E3A9BC7} (Friendly Name: Realtek PCIe GBE Family Controller).","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","22","4/27/2020 8:40:59 AM","4/27/2020 8:40:59 AM",,,
"16","DESKTOP-KBJ23GV","System.Byte[]","1305","(0)","0","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'59', '\??\C:\Users\1\AppData\Local\Microsoft\Windows\UsrClass.dat', '3869', '674'","Microsoft-Windows-Kernel-General","System.String[]","16","4/27/2020 8:40:59 AM","4/27/2020 8:40:59 AM","NT AUTHORITY\SYSTEM",,
"16","DESKTOP-KBJ23GV","System.Byte[]","1304","(0)","0","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'25', '\??\C:\Users\1\ntuser.dat', '2673', '370'","Microsoft-Windows-Kernel-General","System.String[]","16","4/27/2020 8:40:58 AM","4/27/2020 8:40:58 AM","NT AUTHORITY\SYSTEM",,
"1","DESKTOP-KBJ23GV","System.Byte[]","1303","(0)","0","Information","The system has returned from a low power state.

Sleep Time: 2020-03-27T12:15:15.155589800Z
Wake Time: 2020-04-27T05:40:55.873182700Z

Wake Source: 0","Microsoft-Windows-Power-Troubleshooter","System.String[]","1","4/27/2020 8:40:58 AM","4/27/2020 8:40:58 AM","NT AUTHORITY\LOCAL SERVICE",,
"7001","DESKTOP-KBJ23GV","System.Byte[]","1302","(1101)","1101","Information","User Logon Notification for Customer Experience Improvement Program","Microsoft-Windows-Winlogon","System.String[]","7001","4/27/2020 8:40:58 AM","4/27/2020 8:40:58 AM","NT AUTHORITY\SYSTEM",,
"16","DESKTOP-KBJ23GV","System.Byte[]","1301","(0)","0","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'32', '\Device\HarddiskVolume1\Boot\BCD', '109', '8'","Microsoft-Windows-Kernel-General","System.String[]","16","4/27/2020 8:40:56 AM","4/27/2020 8:40:56 AM","NT AUTHORITY\SYSTEM",,
"269","DESKTOP-KBJ23GV","System.Byte[]","1300","(0)","0","Information","Failed to get Device VlanID Regkey for Physical NIC /DEVICE/{E9A8A2F4-504E-44B5-B832-A9AF8E3A9BC7}. vSwitch will be created on this Physical NIC without VlanID being inherited by HostVNic. Status = 3221225524","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","269","4/27/2020 8:40:55 AM","4/27/2020 8:40:55 AM",,,
"191","DESKTOP-KBJ23GV","System.Byte[]","1299","(0)","0","Information","Successfully updated NIC NDIS QoS with Miniport NIC /DEVICE/{E9A8A2F4-504E-44B5-B832-A9AF8E3A9BC7} (Friendly Name: Realtek PCIe GBE Family Controller)","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","191","4/27/2020 8:40:55 AM","4/27/2020 8:40:55 AM",,,
"191","DESKTOP-KBJ23GV","System.Byte[]","1298","(0)","0","Information","Successfully updated NIC NDIS QoS with Miniport NIC /DEVICE/{E9A8A2F4-504E-44B5-B832-A9AF8E3A9BC7} (Friendly Name: )","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","191","4/27/2020 8:40:55 AM","4/27/2020 8:40:55 AM",,,
"233","DESKTOP-KBJ23GV","System.Byte[]","1297","(0)","0","Information","The operation '7' succeeded on nic /DEVICE/{E9A8A2F4-504E-44B5-B832-A9AF8E3A9BC7} (Friendly Name: ).","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","233","4/27/2020 8:40:55 AM","4/27/2020 8:40:55 AM",,,
"32","DESKTOP-KBJ23GV","System.Byte[]","1296","(58)","58","Information","The description for Event ID '32' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'0'","Microsoft-Windows-Kernel-Boot","System.String[]","32","4/27/2020 8:40:55 AM","4/27/2020 8:40:55 AM",,,
"18","DESKTOP-KBJ23GV","System.Byte[]","1295","(57)","57","Information","The description for Event ID '18' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'1'","Microsoft-Windows-Kernel-Boot","System.String[]","18","4/27/2020 8:40:55 AM","4/27/2020 8:40:55 AM",,,
"27","DESKTOP-KBJ23GV","System.Byte[]","1294","(33)","33","Information","The description for Event ID '27' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'1', '?'","Microsoft-Windows-Kernel-Boot","System.String[]","27","4/27/2020 8:40:55 AM","4/27/2020 8:40:55 AM",,,
"25","DESKTOP-KBJ23GV","System.Byte[]","1293","(32)","32","Information","The description for Event ID '25' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'1'","Microsoft-Windows-Kernel-Boot","System.String[]","25","4/27/2020 8:40:55 AM","4/27/2020 8:40:55 AM",,,
"30","DESKTOP-KBJ23GV","System.Byte[]","1292","(21)","21","Information","The description for Event ID '30' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'0', '0', '27205', '0', '0'","Microsoft-Windows-Kernel-Boot","System.String[]","30","4/27/2020 8:40:55 AM","4/27/2020 8:40:55 AM",,,
"1","DESKTOP-KBJ23GV","System.Byte[]","1291","(5)","5","Information","Possible detection of CVE: 2020-04-27T05:40:55.827512500Z
Additional Information: 2020-04-27T05:40:55.827512500Z

This Event is generated when an attempt to exploit a known vulnerability (2020-04-27T05:40:55.827512500Z) is detected.
This Event is raised by a User mode process.
","Microsoft-Windows-Kernel-General","System.String[]","1","4/27/2020 8:40:55 AM","4/27/2020 8:40:55 AM",,,
"22","DESKTOP-KBJ23GV","System.Byte[]","1290","(8)","8","Information","The description for Event ID '22' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'-180', '-120'","Microsoft-Windows-Kernel-General","System.String[]","22","4/27/2020 8:40:55 AM","4/27/2020 8:40:55 AM",,,
"1","DESKTOP-KBJ23GV","System.Byte[]","1289","(5)","5","Information","Possible detection of CVE: 2020-04-27T05:40:55.500000000Z
Additional Information: 2020-03-27T12:15:17.083759500Z

This Event is generated when an attempt to exploit a known vulnerability (2020-04-27T05:40:55.500000000Z) is detected.
This Event is raised by a User mode process.
","Microsoft-Windows-Kernel-General","System.String[]","1","4/27/2020 8:40:55 AM","4/27/2020 8:40:55 AM",,,
"107","DESKTOP-KBJ23GV","System.Byte[]","1288","(102)","102","Information","The description for Event ID '107' in Source 'Microsoft-Windows-Kernel-Power' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'6', '5', '5', '1601-01-01T00:00:00.000000000Z', '1601-01-01T00:00:00.000000000Z', '0', '0'","Microsoft-Windows-Kernel-Power","System.String[]","107","3/27/2020 2:15:17 PM","3/27/2020 2:15:17 PM",,,
"19","DESKTOP-KBJ23GV","System.Byte[]","1287","(1013)","1013","Information","Protocol NIC /DEVICE/{E9A8A2F4-504E-44B5-B832-A9AF8E3A9BC7} (Friendly Name: Realtek PCIe GBE Family Controller) successfully unbound.","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","19","3/27/2020 2:15:16 PM","3/27/2020 2:15:16 PM",,,
"233","DESKTOP-KBJ23GV","System.Byte[]","1286","(0)","0","Information","The operation '8' succeeded on nic /DEVICE/{E9A8A2F4-504E-44B5-B832-A9AF8E3A9BC7} (Friendly Name: Realtek PCIe GBE Family Controller).","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","233","3/27/2020 2:15:16 PM","3/27/2020 2:15:16 PM",,,
"265","DESKTOP-KBJ23GV","System.Byte[]","1285","(0)","0","Information","Traffic flow has been paused on external NIC Realtek PCIe GBE Family Controller of switch external.","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","265","3/27/2020 2:15:16 PM","3/27/2020 2:15:16 PM",,,
"270","DESKTOP-KBJ23GV","System.Byte[]","1284","(0)","0","Information","Traffic flow is pausing on external NIC Realtek PCIe GBE Family Controller of switch external.","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","270","3/27/2020 2:15:16 PM","3/27/2020 2:15:16 PM",,,
"1","DESKTOP-KBJ23GV","System.Byte[]","1283","(5)","5","Information","Possible detection of CVE: 2020-03-27T12:15:14.500000000Z
Additional Information: 2020-03-27T12:15:16.437602000Z

This Event is generated when an attempt to exploit a known vulnerability (2020-03-27T12:15:14.500000000Z) is detected.
This Event is raised by a User mode process.
","Microsoft-Windows-Kernel-General","System.String[]","1","3/27/2020 2:15:16 PM","3/27/2020 2:15:16 PM",,,
"6013","DESKTOP-KBJ23GV","System.Byte[]","1282","(0)","0","Information","The system uptime is 3539985 seconds.","EventLog","System.String[]","2147489661","4/27/2020 8:40:55 AM","4/27/2020 8:40:55 AM",,,
"42","DESKTOP-KBJ23GV","System.Byte[]","1281","(64)","64","Information","The description for Event ID '42' in Source 'Microsoft-Windows-Kernel-Power' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'6', '5', '4', '0', '6'","Microsoft-Windows-Kernel-Power","System.String[]","42","3/27/2020 2:15:15 PM","3/27/2020 2:15:15 PM",,,
"187","DESKTOP-KBJ23GV","System.Byte[]","1280","(243)","243","Information","The description for Event ID '187' in Source 'Microsoft-Windows-Kernel-Power' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'53', '\Device\HarddiskVolume2\Windows\System32\winlogon.exe', '3', '2'","Microsoft-Windows-Kernel-Power","System.String[]","187","3/27/2020 2:15:15 PM","3/27/2020 2:15:15 PM","NT AUTHORITY\SYSTEM",,
"7002","DESKTOP-KBJ23GV","System.Byte[]","1279","(1102)","1102","Information","User Logoff Notification for Customer Experience Improvement Program","Microsoft-Windows-Winlogon","System.String[]","7002","3/27/2020 2:15:12 PM","3/27/2020 2:15:12 PM","NT AUTHORITY\SYSTEM",,
"7040","DESKTOP-KBJ23GV","System.Byte[]","1278","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","Service Control Manager","System.String[]","1073748864","3/27/2020 2:15:09 PM","3/27/2020 2:15:09 PM","NT AUTHORITY\SYSTEM",,
"10016","DESKTOP-KBJ23GV","System.Byte[]","1277","(0)","0","Warning","The description for Event ID '10016' in Source 'DCOM' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'machine-default', 'Local', 'Activation', '{C2F03A33-21F5-47FA-B4BB-156362A2F239}', '{316CDED5-E4AE-4B15-9113-7055D84DCC97}', 'DESKTOP-KBJ23GV', '1', 'S-1-5-21-1601903507-1431682415-1599003356-1004', 'LocalHost (Using LRPC)', 'Microsoft.Windows.ShellExperienceHost_10.0.18362.449_neutral_neutral_cw5n1h2txyewy', 'S-1-15-2-155514346-2573954481-755741238-1654018636-1233331829-3075935687-2861478708'","DCOM","System.String[]","10016","3/27/2020 2:05:25 PM","3/27/2020 2:05:25 PM","DESKTOP-KBJ23GV\1",,
